-0.002313482,0.019039501,0.020527829,7.956545004,-0.006689585
-0.01658023,0.011975572,0.014832267,7.602188806,-0.002298145
-0.005356136,0.012041039,0.011207422,7.242308404,-0.000410885
0.0858112,-0.00175002,0.026520552,6.516898213,0.002180863
0.1804,0.012728804,0.011282118,5.938637529,-0.005177307
-0.008648628,0.01547554,0.014702642,6.226212562,-0.014787291
0.001341255,0.007922247,0.013710115,6.005823296,-0.001328011
0.071667756,0.014709413,0.022132688,5.046600907,-0.015789312
0.012270022,0.006710883,0.01399604,4.753677934,-0.004706832
-0.012965978,0.013581046,0.014122005,4.857332855,-0.010328658
0.038931338,0.014532152,0.018082295,6.394842968,-0.000708498
0.096046027,0.019069446,0.031324659,6.791362777,-0.014375469
0.112820721,0.012052032,0.023872515,8.485433372,-0.024916246
0.127306566,0.013639057,0.027084368,10.21120004,-0.071746423
0.020443577,0.010866841,0.021276993,11.08256296,0.018764257
0.772786706,0.00985215,0.033335786,11.22694636,0.043865859
-0.090131873,0.001807835,0.034444619,11.46548658,-0.017748193
-0.085162414,0.006789313,0.034972178,11.52415169,0.001014123
0.024591751,-0.016062518,0.033145856,10.65978015,-0.015031787
-0.048854737,-0.009377049,0.025600939,8.813935178,-0.040898279
-0.0473596,0.005149945,0.024708272,7.055312727,-0.013831491
0.004991992,0.008893197,0.020115446,6.382283317,0.028922898
-0.006392874,0.010511424,0.020617413,6.598864929,0.004301081
0.081969392,0.016195439,0.020447909,7.00077374,0.020048018
0.039823074,0.012778211,0.040624833,8.567814704,0.011705234
0.024892419,0.008382879,0.027507969,9.348489961,-0.000141903
0.019702199,0.015933958,0.02538425,9.205677893,-0.031815883
0.086461075,0.004113882,0.023411391,10.21443183,0.009278072
0.012274325,0.001346466,0.03041718,9.371813595,-0.000539991
-0.057593511,0.00078553,0.021416334,8.998484223,0.004171016
-0.033719751,0.011890371,0.022139996,9.12986131,0.007639579
-0.004573349,0.006409716,0.023439673,8.0570853,-0.009900254
0.000482759,0.011345369,0.023866292,7.909355931,-0.000370355
0.007224183,0.00467251,0.022256125,9.172121063,0.0185853
0.076885564,0.01183872,0.020033099,9.136764561,-0.030692955
0.22410631,0.005094534,0.022015061,7.697024631,-0.016890535
0.252953019,0.015892819,0.023715359,9.350466897,0.007183944
0.10156217,0.005088329,0.028684942,11.02208014,-0.012859235
0.076663966,0.009453401,0.026495215,12.69369239,-0.040572074
0.002012735,0.009393915,0.028893752,12.73510689,0.000305368
-0.030641261,-0.004706623,0.026210069,13.23709031,0.026953565
-0.049558314,-0.000570211,0.023358736,12.23902924,0.00658142
0.075599754,0.000469618,0.021136865,12.66329926,0.064105972
-0.027510148,0.000964413,0.022707899,13.43288204,0.066934103
-0.091959248,0.002991074,0.029695538,15.50787529,0.042524994
-0.018510313,0.002755186,0.028280918,16.13341518,0.014849934
0.007082748,0.002343697,0.027305582,15.42630917,-0.027966139
-0.077982891,0.004124321,0.023547488,14.33131917,0.02521192
0.017184711,0.001344114,0.027547441,14.40004122,0.006407119
-0.036409133,-0.005348058,0.021425377,13.34953728,0.020842891
-0.012215157,0.00042892,0.021253524,12.60661709,-0.01006526
-0.061565844,0.006636076,0.021013965,11.8864617,-0.020455152
0.041070852,0.006522031,0.018562224,11.84754491,0.03713111
0.04863235,0.002594603,0.022058235,12.21864998,0.036094651
-0.020818322,0.010877001,0.019677791,12.16914347,0.010377964
0.019776424,0.008554823,0.017477366,11.43169039,0.005009015
-0.004153366,-0.004736667,0.01463358,10.8579334,-0.006515338
-0.076578347,0.010257176,0.015934659,10.41357255,0.023316542
-0.026669505,0.005104533,0.009910084,10.12811065,0.015480114
-0.008428392,0.002244564,0.016564268,9.863428615,0.010875866
-0.017048798,0.009496656,0.013245969,9.961589378,-0.002700518
-0.021254412,0.008429542,0.015575312,9.346804458,-0.019660661
0.039880357,0.005944167,0.014392498,8.627972034,-0.035513091
-0.257897287,-0.003417299,0.018238215,8.748620189,-0.052400634
-0.211099225,0.018169234,0.013565141,8.028393695,-0.0032794
-0.033761309,0.005067299,0.010822908,7.753341258,-0.036548935
0.097334339,0.00247333,0.008516491,7.874773578,-0.035811785
0.110986435,-0.00481082,0.007940869,8.105352975,-0.027600129
0.04905937,0.016707162,0.009306831,8.42582686,0.015819393
0.024996065,0.010681825,0.007001764,8.490236505,0.005044066
0.006914136,0.012666322,0.011852755,8.426012135,-0.020245827
-0.04763206,0.005506822,0.009550031,7.453599159,0.005327455
0.071866288,0.009150718,0.011006115,7.259836433,0.022980591
-0.07766268,0.012309957,0.008900281,7.974392507,0.035243599
-0.044638522,0.009205944,0.01299091,8.475422507,-0.011520215
0.16085658,0.011677833,0.012072271,9.515946624,0.016433244
0.01329702,0.009461682,0.008612955,9.691345081,0.000321912
-0.071066687,0.005961985,0.010045025,10.10204595,-0.011729495
0.040198381,0.010366569,0.013549216,11.07190213,-0.041008982
0.002797836,0.013466123,0.014126022,11.22566245,-0.041168324
-0.11570434,0.00455608,0.014170212,10.61801814,-0.009710748
0.311833891,0.009231761,0.009213529,10.53633684,-0.000178174
0.104372449,0.005642713,0.01171091,11.0462911,-0.015580953
-0.286152384,0.006886834,0.013450805,11.09652269,0.005809547
-0.077392969,0.00296598,0.014183597,10.4615578,0.053020907
0.026360546,-0.000276307,0.012693221,10.50599579,0.001646652
0.015080283,0.009465076,0.014808627,10.73221471,-0.026527622
-0.067735403,0.014982731,0.007401604,10.8492475,-0.004757831
0.064447591,-0.007662535,0.009288407,10.9790883,-0.002243569
0.002104613,-0.002804216,0.00841952,11.92840899,-0.038899318
-0.0478551,-0.002001587,0.008918201,11.45166405,0.009226803
-0.044830259,-0.006836855,0.012411092,10.70612297,0.023944917
-0.001090483,0.000741494,0.009049874,9.091223936,-0.025220476
-0.047968837,0.004137544,0.006702775,8.120099873,0.011008185
-0.055979589,0.002615159,0.008041488,7.412128577,-0.026070472
-0.022612759,0.009223492,0.005601263,6.84,-0.036318172
0.113076525,0.006208958,0.006681906,6.37,-0.058540392
0.073585149,0.006711717,0.00710592,6.383334,-0.049749502
0.013986411,0.00790297,0.00824764,6.506667,-0.013060382
0.025497246,0.005417202,0.006262657,6.943333,-0.033256442
0.036838705,0.005932194,0.009056861,7.136667,-0.02400982
-0.068054013,0.002914301,0.007975005,6.693333,-0.008566544
0.026986247,0.00283435,0.006894747,6.506667,-0.014471703
0.041481555,0.001378286,0.002400449,5.63,-3.57E-05
0.021895772,0.007001568,0.002990321,5.136667,0.005493609
0.023213435,0.006429702,0.003793415,5,-0.01979701
0.064517412,0.004258921,0.003674647,4.586667,0.006977245
-0.011735211,0.00226856,0.003565259,4.44,0.03386383
-0.087186409,0.012833782,0.003896325,4.326667,0.021110072
-0.001022795,0.007515314,0.00399098,4.323333,0.023720791
-0.003691241,0.01087541,0.004380225,4.433333,-0.049837406
-0.183377756,0.006261122,0.00325053,4.203333,-0.003666645
-0.05713351,0.004079116,0.006068478,4.056667,-0.01709083
-0.072289483,0.005625243,0.002196807,3.936667,-0.031109511
-0.087332816,0.002715357,0.00426583,3.623333,-0.046342706
-0.009443269,0.00866066,0.00037028,3.088634921,0.019979398
0.199280308,0.006646471,0.002961422,2.634876923,0.038319044
0.173257596,0.010978944,0.002565042,2.699393939,0.007274841
0.120678653,0.012675892,0.002895882,3.430630769,0.012305205
0.087592536,0.011148807,0.00361797,3.548615385,0.036431134
-0.018283257,0.009053538,0.00359152,4.284806452,0.029130692
0.066591504,0.005193566,0.006087398,4.738815385,0.014372559
-0.0205128,0.008047104,0.003452039,5.028174603,0.017336748
-0.080873127,0.008215117,0.008825257,4.74471875,-0.061432177
0.017845557,0.001537528,0.006107896,4.588548387,0.023451054
-0.070334449,0.000776076,0.006020417,4.277923077,-0.021274457
-0.186369571,0.002216738,0.006662027,3.452222222,-0.008266645
0.075244811,0.001097597,0.007660526,3.361467742,0.011140805
0.112292631,0.005088513,0.003429096,3.446063492,-0.027183602
0.049152435,0.00395938,0.006792162,3.358863636,-0.04716631
0.008212049,0.00168596,0.005086475,3.116203125,-0.013359132
0.108406552,-0.002676517,0.00580408,2.685365079,-0.049977925
-0.111151654,0.000559156,0.004866734,2.359145161,-0.036640567
0.059744588,0.00502583,0.008254201,2.139106061,0.00855946
0.053374911,0.007725872,0.001537804,2.1493125,-0.026034
0.092532751,0.005720667,0.004927821,2.061765625,-0.023383082
0.073535438,0.005283571,0.005421775,2.083444444,0.021757711
0.087248956,0.002928453,0.004190912,2.11630303,-0.007726037
0.030863944,0.003821283,0.005482606,2.164,-0.025628568
0.084593031,0.001677977,0.004061999,2.140354839,0.006362545
0.042077098,0.006805159,0.004801653,2.124446154,0.022922103
0.091191219,0.007306143,0.003735978,2.130545455,0.018873
-0.032398344,0.006115015,0.007319471,2.34371875,0.012625646
0.093718601,0.008913773,0.002561782,2.6136,0.000999385
0.10298336,0.010639283,0.006126262,2.89566129,-0.028004571
0.006701062,0.006425349,0.004808404,3.221507692,-0.009278296
-0.071229918,0.011130672,0.004664961,3.590190476,0.001362306
0.003043629,0.007455176,0.008652918,3.820390625,-0.00566559
0.122609069,0.006525786,0.004062269,4.067790323,-0.009078279
0.031068979,0.004792152,0.005653867,4.493738462,-0.003859475
0.114763873,0.00513371,0.007173529,4.718390625,-0.021110965
0.102408938,0.005530247,0.00420204,4.476274194,-0.015654035
0.159132875,-0.003724917,0.005529005,4.859265625,-0.023644015
-0.064926781,-0.005738393,0.002149506,4.981727273,0.022332011
-0.562687432,-0.01707805,0.004448132,4.242375,0.024698231
-0.164050332,-0.030161354,0.002672028,2.006793651,-0.036061382
0.198551349,-0.002516555,-0.000343581,1.307967742,-0.006954865
0.107511047,0.003128609,0.001196811,0.870909091,-0.010174039
0.085264433,0.005557831,0.0023944,0.722,-0.01166252
0.033837002,0.004179229,1.99E-05,0.66131746,0.049080802
0.045845325,0.009174009,0.00261155,0.687587302,0.058904283
0.005792047,0.004517637,0.003477057,0.874939394,0.002286098
0.111820952,0.006023611,0.002295853,1.020833333,-0.019875695
0.163676707,0.008309173,0.001363695,1.09584375,0.004078274
0.078018692,4.17E-05,0.002671626,1.415936508,-0.024605579
-0.042954189,7.68E-05,0.003121161,1.561363636,0.009474182
-0.065964794,-0.002919452,0.003780283,1.495375,0.007415059
0.057240609,-0.00151807,0.00335742,1.042907692,0.030945285
-0.069549023,-0.003463955,0.002435425,0.694290323,0.008392586
0.004167553,-0.00141635,0.003382863,0.361630769,0.021300039
-0.000660977,-0.004207913,0.003259486,0.19578125,-0.021029319
0.018163445,-0.003349567,0.00403714,0.211225806,-0.023086915
-0.082196288,0.004872318,0.003066245,0.206650794,-0.001119667
0.029534302,0.003390333,0.001395256,0.223484848,-0.021135105
-0.005401953,0.00256342,0.001886983,0.239921875,-0.016118703
-0.002222163,0.004300719,0.003511081,0.295222222,-0.015541078
0.020600033,0.001636602,0.000627535,0.298080645,0.003516838
-0.061945808,0.004077158,0.002402624,0.164772727,0.021319174
-0.196570187,0.004608095,0.0037514,0.081515625,0.015591025
-0.229653102,0.007750956,0.005386652,0.04568254,0.054116017
0.073108897,0.003579614,0.002924956,-0.006704918,0.019494837
-0.155683091,0.003629381,0.003488849,-0.027681818,-0.02859901
-0.106977764,0.004217569,0.003133849,-0.0892,-0.001188094
-0.143086838,0.005906835,0.00022249,-0.186725806,-0.02463626
0.196124825,0.002815067,0.000692139,-0.258230769,-0.004686715
-0.000543631,0.00364824,0.001580288,-0.298181818,0.000257431
0.060762361,0.007723026,0.003133295,-0.312484375,0.004597168
0.069646214,0.006045593,0.001436459,-0.327830769,0.007747314
-0.059516571,0.007109855,0.004685066,-0.329919355,-0.014437787
0.030289672,0.007194912,0.004000682,-0.329615385,-0.038591904
0.107583912,0.006811145,0.002396217,-0.328857143,-0.004904425
